Time (sec), RPM, Q ind (psf), Axial Force (Lb), Roll Moment (Lb in), Temperature (C)
45.000000,0.000000,-0.000936,-0.001169,0.000976,16.134534
45.250000,0.000000,-0.000936,-0.003641,-0.001769,16.134465
45.500000,0.000000,-0.000936,-0.004337,-0.000425,16.119597
45.750000,0.000000,-0.000936,-0.012122,-0.000264,16.119597
46.000000,0.000000,-0.000936,-0.002877,-0.000184,16.094741
46.250000,0.000000,-0.000936,-0.003253,-0.002194,16.094741
46.500000,0.000000,-0.000936,0.002759,-0.001173,16.088260
46.750000,0.000000,-0.000936,-0.002889,-0.001825,16.088260
47.000000,0.000000,-0.000936,-0.012869,-0.001409,16.061081
47.250000,0.000000,-0.000936,-0.005148,-0.000164,16.061081
47.500000,0.000000,-0.000936,-0.006357,-0.003038,16.067071
47.750000,0.000000,-0.000936,-0.009699,-0.002176,16.067071
48.000000,0.000000,-0.000936,0.001058,-0.001085,16.049116
48.250000,0.000000,-0.000936,-0.002770,-0.001617,16.049116
48.500000,0.000000,-0.000936,-0.014443,-0.000563,16.032063
48.750000,0.000000,-0.000936,-0.007554,-0.001448,16.032063
49.000000,0.000000,-0.000936,-0.021684,-0.000738,16.010973
49.250000,0.000000,-0.000936,0.005403,-0.001970,16.004176
49.500000,0.000000,-0.000936,-0.006284,-0.001394,16.004176
49.750000,0.000000,-0.000936,-0.010948,-0.001845,15.987081
50.000000,0.000000,-0.000936,-0.005446,-0.001653,15.987081
50.250000,0.000000,-0.000936,-0.002579,-0.000107,15.971728
50.500000,0.000000,-0.000936,-0.009463,-0.000477,15.971728
50.750000,0.000000,-0.000936,-0.017623,-0.000071,15.949131
51.000000,0.000000,-0.000936,-0.016261,-0.001487,15.949131
51.250000,0.000000,-0.000936,-0.020806,-0.000414,15.929973
51.500000,0.000000,-0.000936,-0.019486,-0.000796,15.929973
51.750000,0.000000,-0.000936,-0.013502,-0.002233,15.917422
52.000000,0.000000,-0.000936,-0.019888,-0.000260,15.917422
52.250000,0.000000,-0.000936,-0.022716,0.001676,15.901630
52.500000,0.000000,-0.000936,-0.025335,-0.002315,15.901630
52.750000,0.000000,-0.000936,-0.016245,-0.001947,15.886131
53.000000,0.000000,-0.000936,-0.037484,0.000133,15.864092
53.250000,0.000000,-0.000936,-0.032973,-0.000984,15.864092
53.500000,0.000000,0.018813,-0.035819,-0.000059,15.850650
53.750000,0.000000,0.018813,-0.061724,-0.001762,15.850650
54.000000,0.000000,0.301462,-0.065321,-0.002726,15.850537
54.250000,0.000000,0.301462,-0.062988,-0.000634,15.850537
54.500000,0.000000,0.733900,-0.067334,-0.001614,15.822046
54.750000,0.000000,0.733900,-0.079602,-0.002573,15.822046
55.000000,0.000000,1.261440,-0.090716,-0.000507,15.788750
55.250000,0.000000,1.261440,-0.098627,-0.001716,15.788750
55.500000,0.000000,1.895656,-0.108046,-0.000060,15.760915
55.750000,0.000000,1.895656,-0.107180,-0.000815,15.760915
56.000000,0.000000,2.481356,-0.109312,-0.003154,15.710845
56.250000,0.000000,2.856657,-0.108686,-0.003399,15.661863
56.500000,0.000000,2.856657,-0.110949,0.000240,15.661863
56.750000,0.000000,3.096744,-0.112687,-0.001047,15.593740
